schedule_title,course_number,title,units,section,day,begin,end,room,location,instructor
Spring 2024,57793,Comprehensive Review (Analysis),1.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Ito"
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Randall, Shields"
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Pukinskis"
Spring 2024,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,57794,Comprehensive Review (Notes),1.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Woloshyn"
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Johnston, Shields"
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Lynch"
Spring 2024,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Young, Shields"
Spring 2024,57795,Comprehensive Review (Analysis Paper),1.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Pukinskis, Shields"
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,57796,Graduate Composition Project,1.0,A4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Galbraith
Spring 2024,,Graduate Composition Project,,B4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Vali
Spring 2024,,Graduate Composition Project,,C4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Whipple
Spring 2024,,Graduate Composition Project,,D4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,57797,Graduate Recital (piano 1st year),1.0,A4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Schepkin
Spring 2024,,,,B4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chiu
Spring 2024,,,,C4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,57798,Graduate Recital (strings 1st year),1.0,A4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cardenes
Spring 2024,,,,B4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",van der Sloot
Spring 2024,,,,C4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Wu
Spring 2024,,,,D4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Van Hoesen
Spring 2024,,,,E4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Harding
Spring 2024,,,,F4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Williams
Spring 2024,,,,G4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Howard
Spring 2024,57799,Beginning Piano Practicum II,0.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Manriquez
Spring 2024,57800,Comprehensive Review (Music Ed),1.0,A4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Raponi
Spring 2024,57801,Introduction to Music Technology,6.0,A3,MWF,09:00AM,09:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,,,,A4,MWF,09:00AM,09:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,,,,B3,MWF,10:00AM,10:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,,,,B4,MWF,10:00AM,10:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,57807,Vocal Methods,3.0,A,TR,09:00AM,09:50AM,CFA M160,"Pittsburgh, Pennsylvania",Gruber
Spring 2024,57808,Observation,3.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Raponi
Spring 2024,57811,Opera Production History,9.0,A,MW,02:00PM,03:20PM,HOA 225,"Pittsburgh, Pennsylvania",Prendergast
Spring 2024,57818,Major Instrumental Ensemble,6.0,A,TWRF,04:00PM,06:30PM,CFA ACH,"Pittsburgh, Pennsylvania","Curtis, Vosburgh, Story, Cardenes"
Spring 2024,57819,Chorus,6.0,A,TR,04:00PM,05:20PM,MM 119,"Pittsburgh, Pennsylvania",Douglas
Spring 2024,57821,Exploded Ensemble,6.0,A,MW,02:00PM,04:50PM,HL A10A,"Pittsburgh, Pennsylvania",Stiles
Spring 2024,57822,Singers,3.0,A,TR,05:30PM,06:20PM,MM 119,"Pittsburgh, Pennsylvania",Douglas
Spring 2024,57824,Percussion Ensemble,3.0,A,M,07:00PM,08:50PM,CFA A1,"Pittsburgh, Pennsylvania",Branson
Spring 2024,57827,Jazz Instrumental Ensemble,3.0,B,MW,08:00PM,09:20PM,MM 119,"Pittsburgh, Pennsylvania",Snyder
Spring 2024,57833,Band and Choral Arranging,6.0,A,W,10:00AM,11:50AM,CFA A2,"Pittsburgh, Pennsylvania",Story
Spring 2024,57835,Graduate German Literature and Repertoire,3.0,A,M,04:00PM,04:50PM,CFA M160,"Pittsburgh, Pennsylvania",Gruber
Spring 2024,57847,Electronic and Computer Music,6.0,A,TR,08:00AM,08:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,57855,Secondary Guided Teaching,3.0,A,M,08:00AM,10:50AM,HOA 224,"Pittsburgh, Pennsylvania",Olisar
Spring 2024,57862,Woodwind Methods,3.0,A,MW,11:00AM,11:50AM,CFA M157,"Pittsburgh, Pennsylvania",Gerlach
Spring 2024,57863,String Methods,3.0,A,M,07:00PM,08:50PM,HOA 224,"Pittsburgh, Pennsylvania",Fox
Spring 2024,57866,Grad Diction: Italian,3.0,A3,TR,01:00PM,01:50PM,HOA 225,"Pittsburgh, Pennsylvania",Rissinger
Spring 2024,57867,Grad Recitative,3.0,A4,TR,01:00PM,01:50PM,HOA 225,"Pittsburgh, Pennsylvania",Rissinger
Spring 2024,57869,Spanish Song Literature and Diction,6.0,A,T,02:00PM,02:50PM,HOA 225,"Pittsburgh, Pennsylvania",Rissinger
Spring 2024,57870,Stage Direction,3.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Raponi
Spring 2024,57871,Introduction to Music Technology (self-paced),6.0,A3,M,08:00AM,08:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,,,,A4,M,08:00AM,08:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,57874,Music in the Urban School,9.0,A,F,08:00AM,08:50AM,HOA 224,"Pittsburgh, Pennsylvania",Kelly
Spring 2024,57876,Music in the Secondary School,6.0,A,R,10:00AM,11:50AM,HOA 223,"Pittsburgh, Pennsylvania",Olisar
Spring 2024,57888,Instrumental/Choral Conducting,6.0,A,TR,10:00AM,10:50AM,HOA 226,"Pittsburgh, Pennsylvania",Story
Spring 2024,,,,B,TR,11:00AM,11:50AM,HOA 226,"Pittsburgh, Pennsylvania",Story
Spring 2024,57889,Practice Teaching (Elementary),6-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Gerlach, Dell, Kelly"
Spring 2024,57890,Practice Teaching (Secondary),6-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Dell, Gerlach, Kelly"
Spring 2024,57897,Graduate Recital (Voice),1.0,A4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Aylmer
Spring 2024,,Graduate Recital Voice (2nd year),,B4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cornetti
Spring 2024,,Graduate Recital Voice (2nd year),,C4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Gruber
Spring 2024,,Graduate Recital Voice (2nd year),,D4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Spacagna
Spring 2024,,Graduate Recital Voice (2nd year),,E4,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Teadt
Spring 2024,,Graduate Recital: Piano,,AA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chiu
Spring 2024,,Graduate Recital: Piano,,AB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Schepkin
Spring 2024,,Graduate Recital: Piano,,AC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Graduate Recital,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Graduate Recital,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Van Hoesen
Spring 2024,,Graduate Recital: Violin,,DA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cardenes
Spring 2024,,Graduate Recital: Violin,,DB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",van der Sloot
Spring 2024,,Graduate Recital: Violin,,DC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Wu
Spring 2024,,Graduate Recital: Violin,,DD,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Graduate Recital: Viola,,E,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Harding
Spring 2024,,Graduate Recital: Cello,,FA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Park
Spring 2024,,Graduate Recital: Cello,,FB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Williams
Spring 2024,,,,G,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Howard
Spring 2024,,,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Marcinizyn
Spring 2024,,,,IA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Almarza
Spring 2024,,,,IB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",McGhee
Spring 2024,,,,JA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dealmeida
Spring 2024,,,,JB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Gorton
Spring 2024,,,,KA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Rusinek
Spring 2024,,,,KB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Howell
Spring 2024,,,,L,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Goeres
Spring 2024,,,,MA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,MB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Houlik
Spring 2024,,,,MC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kush
Spring 2024,,,,NA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Caballero
Spring 2024,,,,NB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kostyniak
Spring 2024,,,,OA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Berntsen
Spring 2024,,,,OB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Vosburgh
Spring 2024,,,,PA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cherian
Spring 2024,,,,PB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dee
Spring 2024,,,,PC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Sullivan
Spring 2024,,,,Q,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Laduke
Spring 2024,,,,R,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Knox
Spring 2024,,,,S,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Evans, Allen, Branson"
Spring 2024,,,,T,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Carlisle
Spring 2024,,,,VA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Carver
Spring 2024,,,,VB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dueck
Spring 2024,,,,VC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kim
Spring 2024,,,,VD,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Manriquez
Spring 2024,,,,VE,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ojeda
Spring 2024,57900,Advanced Bagpipe and Drum Band,6.0,A,M,07:00PM,08:50PM,TBA,"Pittsburgh, Pennsylvania",Carlisle
Spring 2024,57902,Alexander Technique for Musicians,3.0,A,W,12:00PM,12:50PM,MM 119,"Pittsburgh, Pennsylvania",Levinson
Spring 2024,,,,B,W,01:00PM,01:50PM,MM 119,"Pittsburgh, Pennsylvania",Levinson
Spring 2024,57903,Yoga for Musicians,3.0,A,M,02:00PM,03:20PM,MM 119,"Pittsburgh, Pennsylvania",Moskal
Spring 2024,57904,String Quartet: A Social History,9.0,A,MW,11:00AM,12:20PM,HOA 225,"Pittsburgh, Pennsylvania",Sciannameo
Spring 2024,57908,Music Studio,3-9,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Marcinizyn
Spring 2024,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chiu
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Aylmer
Spring 2024,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Harding
Spring 2024,,,,E,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Rusinek
Spring 2024,,,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Curtis
Spring 2024,,,,G,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Gruber
Spring 2024,,,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,I,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,J,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Puccini's Operas: Politics of Representation,,A,MW,12:30PM,01:50PM,HOA 225,"Pittsburgh, Pennsylvania",Sciannameo
Spring 2024,57913,The Key to Beethoven,6.0,A,F,11:00AM,12:50PM,HOA 224,"Pittsburgh, Pennsylvania",Papadimitriou
Spring 2024,,Repertoire Orchestra,,A,R,07:00PM,08:20PM,CFA ACH,"Pittsburgh, Pennsylvania",Curtis
Spring 2024,57932,Chamber Music: Guitar,6.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Marcinizyn, Ferla"
Spring 2024,57947,Sound Recording,6.0,A3,MW,05:00PM,06:20PM,CFA A6,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,,,,B3,MW,07:00PM,08:20PM,CFA A6,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,57948,Sound Editing and Mastering,6.0,A4,M,02:00PM,03:20PM,CFA A6,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,57949,Multitrack Recording,9.0,A3,TR,06:50PM,09:40PM,CFA A6,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,,,,A4,TR,06:50PM,09:40PM,CFA A6,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,57951,Live Recording Laboratory,12.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,57953,Studio Recording Laboratory,12.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Schulz
Spring 2024,57954,Shaping Time in Performance,9.0,A,TR,11:00AM,12:20PM,HOA 225,"Pittsburgh, Pennsylvania",Ito
Spring 2024,57956,Renaissance Counterpoint,6.0,A,TR,10:00AM,10:50AM,CFA A2,"Pittsburgh, Pennsylvania",Whipple
Spring 2024,57959,Music and Triads: Before/Beyond Roman Numerals in Western Music,9.0,A,TR,09:30AM,10:50AM,HOA 224,"Pittsburgh, Pennsylvania",Pukinskis
Spring 2024,57970,Music and Technology Seminar,1.0,A,T,04:00PM,04:50PM,CFA A6,"Pittsburgh, Pennsylvania","Sullivan, Hsieh, Stiles, Stern, Schulz, Dannenberg"
Spring 2024,57971,Music and Technology Performance/Thesis,1-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Dannenberg, Sullivan, Stiles, Stern, Schulz, Johnston"
Spring 2024,57974,Piano Pedagogy II,6.0,A,R,12:30PM,01:50PM,CFA M157,"Pittsburgh, Pennsylvania",Manriquez
Spring 2024,57976,Piano Pedagogy IV,6.0,A,F,02:00PM,03:20PM,CFA M150,"Pittsburgh, Pennsylvania",Manriquez
Spring 2024,57980,Seminar in Music Education,9.0,A,TR,11:00AM,12:20PM,HOA 224,"Pittsburgh, Pennsylvania",Raponi
Spring 2024,57983,Music Education Recital/Composition/Thesis,3-15,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Raponi
Spring 2024,57984,Music Education Composition Concert,3-6,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Raponi
Spring 2024,,Music Education Composition Concert: Studio,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,57985,Computer Technology in Music Education,9.0,A,WF,08:00AM,08:50AM,HOA A10,"Pittsburgh, Pennsylvania",Opie
Spring 2024,,Advanced Music Studies Studio (Individual): Voice,,AA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Aylmer
Spring 2024,,Advanced Music Studies Studio (Individual): Voice,,AB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Gruber
Spring 2024,,Advanced Music Studies Studio (Individual): Voice,,AC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Spacagna
Spring 2024,,Advanced Music Studies Studio (Individual): Voice,,AD,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Teadt
Spring 2024,,Advanced Music Studies Studio (Individual): Voice,,AE,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Individual): Piano,,BA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Schepkin
Spring 2024,,Advanced Music Studies Studio (Individual): Piano,,BB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chiu
Spring 2024,,Advanced Music Studies Studio (Individual): Piano,,BC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Individual): Harp,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Van Hoesen, Shields"
Spring 2024,,Advanced Music Studies Studio (Individual): Violin,,EA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cardenes
Spring 2024,,Advanced Music Studies Studio (Individual): Violin,,EB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",van der Sloot
Spring 2024,,Advanced Music Studies Studio (Individual): Violin,,EC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Wu
Spring 2024,,Advanced Music Studies Studio (Individual): Violin,,ED,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Individual): Viola,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Harding
Spring 2024,,Advanced Music Studies STUDIO (Individual): Cello,,GA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Park
Spring 2024,,Advanced Music Studies STUDIO (Individual): Cello,,GB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Williams
Spring 2024,,Advanced Music Studies Studio (Individual): Double Bass,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Howard
Spring 2024,,Advanced Music Studies Studio (Individual): Guitar,,I,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Marcinizyn
Spring 2024,,Advanced Music Studies STUDIO (Individual): Flute,,JA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Almarza
Spring 2024,,Advanced Music Studies Studio (Individual): Flute,,JB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",McGhee
Spring 2024,,Advanced Music Studies Studio (Individual): Oboe,,K,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dealmeida
Spring 2024,,Advanced Music Studies Studio (Individual): Clarinet,,LA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Rusinek"
Spring 2024,,Advanced Music Studies Studio (Individual): Clarinet,,LB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Howell"
Spring 2024,,Advanced Music Studies Studio (Individual): Bassoon,,M,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Goeres"
Spring 2024,,Advanced Music Studies Studio (Individual): Saxophone,,NA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Individual): Saxophone,,NB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Houlik"
Spring 2024,,Advanced Music Studies Studio (Individual): Saxophone,,NC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kush
Spring 2024,,Advanced Music Studies Studio (Individual): Horn,,OA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Caballero
Spring 2024,,Advanced Music Studies STUDIO (Individual): Horn,,OB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kostyniak
Spring 2024,,Advanced Music Studies STUDIO (Individual): Trumpet,,PA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Berntsen
Spring 2024,,Advanced Music Studies STUDIO (Individual): Trumpet,,PB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Vosburgh
Spring 2024,,Advanced Music Studies Studio (Individual): Trombone,,QA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cherian
Spring 2024,,Advanced Music Studies Studio (Individual): Trombone,,QB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dee
Spring 2024,,Advanced Music Studies STUDIO (Individual): Trombone,,QC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Sullivan, Shields"
Spring 2024,,Advanced Music Studies Studio (Individual): Euphonium,,R,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Laduke
Spring 2024,,Advanced Music Studies Studio (Individual): Tuba,,S,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Knox
Spring 2024,,Advanced Music Studies Studio (Individual): Percussion,,T,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Evans, Allen, Branson"
Spring 2024,,Advanced Music Studies STUDIO (Individual): Composition,,UA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Galbraith
Spring 2024,,Advanced Music Studies STUDIO (Individual): Comp,,UB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Pukinskis
Spring 2024,,Advanced Music Studies Studio (Individual): Composition,,UC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Whipple
Spring 2024,,Advanced Music Studies STUDIO (Individual): Composition,,UD,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Individual): Bagpipe,,V,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Carlisle
Spring 2024,,Advanced Music Studies STUDIO (Individual): Collaborative Piano,,WA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Carver
Spring 2024,,Advanced Music Studies STUDIO (Individual): Collaborative Piano,,WB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dueck
Spring 2024,,Advanced Music Studies STUDIO (Individual): Collaborative Piano,,WC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kim
Spring 2024,,Advanced Music Studies STUDIO (Individual): Collaborative Piano,,WD,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Manriquez
Spring 2024,,Advanced Music Studies Studio (Individual): Music Entrepreneurship,,X,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Mead
Spring 2024,,,,Y,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,Z,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Orchestral): Voice,,AA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Aylmer
Spring 2024,,Advanced Music Studies Studio (Orchestral): Voice,,AB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Gruber
Spring 2024,,Advanced Music Studies Studio (Orchestral): Voice,,AC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Spacagna
Spring 2024,,Advanced Music Studies Studio (Orchestral): Voice,,AD,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Teadt
Spring 2024,,Advanced Music Studies Studio (Orchestral): Voice,,AE,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Orchestral): Piano,,BA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Schepkin
Spring 2024,,Advanced Music Studies Studio (Orchestral): Piano,,BB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Chiu
Spring 2024,,Advanced Music Studies Studio (Orchestral): Piano,,BC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Orchestral): Harp,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Shields, Van Hoesen"
Spring 2024,,Advanced Music Studies Studio (Orchestral): Violin,,EA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Cardenes
Spring 2024,,Advanced Music Studies Studio (Orchestral): Violin,,EB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",van der Sloot
Spring 2024,,Advanced Music Studies Studio (Orchestral): Violin,,EC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Wu
Spring 2024,,Advanced Music Studies Studio (Orchestral): Violin,,ED,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Orchestral): Viola,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Harding
Spring 2024,,Advanced Music Studies Studio (Orchestral): Cello,,GA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Park
Spring 2024,,Advanced Music Studies Studio (Orchestral): Cello,,GB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Williams
Spring 2024,,Advanced Music Studies Studio (Orchestral): Double Bass,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Howard
Spring 2024,,Advanced Music Studies Studio (Orchestral): Double Bass,,I,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Marcinizyn
Spring 2024,,Advanced Music Studies Studio (Orchestral): Flute,,JA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Almarza
Spring 2024,,TBA,,JB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",McGhee
Spring 2024,,Advanced Music Studies Studio (Orchestral): Oboe,,K,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dealmeida
Spring 2024,,Advanced Music Studies Studio (Orchestral): Clarinet,,LA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Rusinek
Spring 2024,,Advanced Music Studies Studio (Orchestral): Clarinet,,LB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Howell
Spring 2024,,Advanced Music Studies Studio (Orchestral): Bassoon,,M,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Goeres
Spring 2024,,Advanced Music Studies Studio (Orchestral): Saxophone,,NA,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Spring 2024,,Advanced Music Studies Studio (Orchestral): Saxophone,,NB,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Houlik
Spring 2024,,Advanced Music Studies Studio (Orchestral): Saxophone,,NC,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kush
